1253	Dover Children's Classics	\N
1255	Inventeurs de formes	\N
1256	Time Crystal	\N
1257	A Biblioteca de Babel	\N
1258	BolsoNoite	\N
1259	Grandes Romances	\N
1260	Galaktika Fantasztikus Könyvek	\N
1261	Woburn Books	\N
1262	Pendragon Chapbooks	\N
1263	Bloomsbury Kinderbücher & Jugendbücher	\N
1264	Cahiers Verts	\N
1265	Bibliothèque Rouge et Or	\N
1266	Novelas de Ciencia y Fantasía	\N
1267	Dent's Children's Classics	286926
1268	Science Fiction Library	\N
1269	Luna-Weltall-Taschenroman	\N
1270	Luna-Weltall	\N
1271	Fantazja - Przygoda - Rozrywka	\N
1272	Fischer Taschenbücher	\N
1273	Biblioteczka "Fantoma"	\N
1274	Silhouette Nocturne Bites	\N
1277	British hardback checklists	\N
1278	Bestsellery polskiej fantastyki	\N
1279	Fantastyka - Przygoda	\N
1281	&#35611;&#35527;&#31038;SF&#12471;&#12522;&#12540;&#12474;	\N
1282	Delta Science Fiction	\N
1283	Pelham Library	\N
1284	Phoenix Library	\N
1285	SF	\N
1286	Galaktika Baráti Kör Könyvklub, Alapítvány és birodalom sorozat	\N
1289	Kolekcja Jubileuszowa	\N
1290	Biblioteka M&#322;odych	\N
1291	&#12469;&#12531;&#12522;&#12458;SF&#25991;&#24235;	512545
1292	Space Fiction	355254
1293	Galaktika Baráti Kör Könyvklub	\N
1294	Dawne Fantazje Naukowe	\N
1295	Utopia Kriminal	\N
1298	Przygoda - Awantura - Sensacja	\N
1299	Armchair Science Fiction & Horror Gems	\N
1300	Science Fiction	\N
1301	Kosmiczny Rodzynek	\N
1302	Siren Publishing Menage and More	\N
1303	Asy polskiej fantastyki	\N
1304	Fantastyka	\N
1305	Z&#322;ota Podkowa	\N
1307	Point Fantasy	\N
1308	Fantom	\N
1309	Red Mask Mystery	\N
1310	Aventure Criminelle	\N
1311	SF-Utopia	\N
1312	Ace Fantasy	\N
1313	Fantastyka Polska	\N
1314	The Next Wave	\N
1316	Arkham House Fantasy Library	\N
1317	Utopische Taschenbücher	\N
1318	Take Part Books	\N
1321	Galaxia	\N
1322	Unwin's Autonym Library	288540
1323	Kingfisher Classics	\N
1324	Thorndike Press Large Print Perennial Bestsellers	\N
1325	Kozmosz Fantasztikus Könyvek	\N
1326	Wildside Classics	\N
1331	Weiss-Taschenbücher	\N
1333	Triskell Chapbooks	\N
1337	Viajantes no Tempo	\N
1340	Cupcake	\N
1342	Limites	\N
1343	Armada	\N
1344	Dover Pictorial Archive	\N
1346	Literatura Estrangeira	\N
1347	Ariadne Social Fantasies	\N
1348	Cooper's Novels	\N
1349	Baudry's European Library	\N
1350	Casablanca Classics	\N
1352	SF i Fantasy	\N
1353	SF i Fantasy po polsku	\N
1354	Rare Boekjes Reeks	\N
1355	Biblioteka Dwudziestolecia	\N
1356	Jonge Lijsters	\N
1357	Caminho Ficção Científica	\N
1358	Três C	\N
1359	Diversos	\N
1360	Mamute	\N
1361	Argonauta Gigante	\N
1362	Fischer Schatzinsel	\N
1364	Polska Fantastyka	\N
1365	Ku&#378;nia Fantastów	\N
1367	Vintage Readers	\N
1369	Arkham Horror	\N
1370	Faber Fanfares	\N
1371	Letras	\N
1372	Obras de José Saramago	\N
1373	O Campo da Palavra	\N
1374	The Bakka Books Collection	\N
1375	Ano 2099	\N
1376	As Crónicas de Nárnia	\N
1377	Pássaro Branco	\N
1378	Gradiva Júnior	\N
1379	Nunatak Fiction	\N
1381	Longmans' Abridged Books	\N
1383	As Crónicas de Spiderwick	\N
1384	&#379;ó&#322;ta Seria	\N
1385	&#12495;&#12516;&#12459;&#12527;&#12539;&#12501;&#12449;&#12531;&#12479;&#12472;&#12540;	\N
1387	Ficheiros Secretos	\N
1388	Black Coat Script Library	\N
1389	Bulls-Eye	\N
1390	Ekoböckerna	\N
1391	Phoenix Science Fiction Classics	\N
1394	Voyages Imaginaires	290039
1396	Modern Jewish Literature and Culture	\N
1397	Biblioteka Narodowa	\N
1398	Klasyka Mniej Znana	\N
1400	Super luxe	342662
1402	Gollancz Horror	\N
1404	Vintage Espanol	\N
1406	A sci-fi klasszikusai	\N
1407	Ulysses Moore	\N
1408	Série Antecipação	\N
1409	Odmienne stany fantastyki	\N
1411	Livros de Bolso, série Ficção Científica	\N
1412	Serious Skills	\N
1414	Adventures in the Liaden Universe	\N
1415	Bernard Malamud összes m&#369;vei	\N
1416	Mil e Um Mundos	\N
1417	Galáxia 2001	\N
1418	Modern Library Giant	\N
1420	Seria z Zegarkiem	\N
1422	Toray Ciencia Ficción (2ª época)	\N
1423	Galáxia 2001 (Spain)	\N
1424	Colección Infinitum	\N
1425	Kapra Futuro	\N
1427	Nova Club	\N
1428	Romances de Ficção Científica	\N
1430	Cooke's Pocket Edition of Select Novels	\N
1431	Imaginings	\N
1433	Selección de Nebulae	\N
1434	Colección Solaris Ficción	\N
1435	Dzie&#322;a zebrane Stanis&#322;awa Lema	\N
1436	The Worlds of Poul Anderson	\N
1437	Silhouette Romance	\N
1440	Colección Infinitum Ciencia Ficción	\N
1444	Jwindz Chapbook	\N
1445	Ravenswood Gothic	\N
1446	The Collected Short Works of Poul Anderson	\N
1447	Prisma (Sweden)	\N
1448	Pulphouse Short Story Paperbacks	\N
1451	Pulphouse Short Story Hardbacks	\N
1452	El Libro De Bolsillo	\N
1453	Bibliothek Science Fiction	\N
1454	Bantam New Age	\N
1455	Bang!	\N
1456	East German Studies	\N
1457	Macmillan Readers	\N
1458	dtv Allgemeine Reihe	\N
1459	Contact-Boekerij	\N
1460	Les Best-Sellers	\N
1462	Doris Lessing Werkauswahl	\N
1463	SF-Alternatives	\N
1465	Funny Crimes	\N
1469	Contemporary Science Fiction and Fantasy Writers	\N
1470	Bibliographies of Modern Authors (Wildside)	\N
1471	Paper Tiger Miniatures	\N
1473	Stanis&#322;aw Lem - Dzie&#322;a	\N
1474	Silhouette Bombshell	\N
1475	Kaderreeks	\N
1476	Dzie&#322;a wybrane	\N
1477	Biblioteka Jaskó&#322;ki	\N
1478	Mini-Kaderreeks	\N
1479	Universal Monsters	\N
1482	Goldmann Fantasy	\N
1483	Blanvalet Fantasy	\N
1485	Hard Case Crime	\N
1486	Biblioteka Powszechna	\N
1487	Weird Menace	\N
1488	Penguin Popular Classics	\N
1489	Bastei Lübbe Fantasy	\N
1490	Stanis&#322;aw Lem: Dzie&#322;a	\N
1491	Dark Terrors	\N
1493	Goldmann blitz	\N
1494	Library of Soviet Literature	\N
1497	A Világirodalom Remekei	\N
1499	Bastei Lübbe Science Fiction Abenteuer	\N
1500	Southwestern Writers Collection	\N
1501	Bullseye Chiller	\N
1502	Wagenbachs Taschenbücherei	\N
1503	Burt Popular Copyrights	\N
1504	Popular Copyright Series	\N
1505	Madison Square Books	\N
1506	Books for Boys and Girls (Grosset & Dunlap)	\N
1507	Heyne Sachbuch (II)	\N
1510	Klett-Cotta im Ullstein-Taschenbuch	\N
1512	2001	\N
1513	Modern Masters	\N
1514	Short Novel Series	\N
1515	Weird Tales Library	\N
1516	Wildside Pulp Classics	\N
1517	Plus	\N
1518	Twilight Tales	\N
1522	Cosmo Collana di Fantascienza	390646
1524	Unicorn Books	\N
1525	Bastei Lübbe Söhne der Erde	\N
1526	Kontrapunkty	\N
1528	Mills & Boon Intrigue	\N
1530	Aussie Chomps	\N
1531	Century Fantasy and S. F.	\N
1532	Genre, Music and Sound	\N
1533	Geisterjäger John Sinclair	\N
1537	Andrzej Sapkowski Przestawia	\N
1538	Worlds of Science	\N
1539	Methuen Colonial Library	\N
1542	Quick Reads (Word Weavers)	\N
1544	DAW Collectors	307843
1545	Every Child's Library	\N
1546	Writers from the Shadows	\N
1547	Soviet literature for young people	\N
1553	Dreamscapes: Whispers of Love	\N
1555	Sixième Sens	\N
1558	sesto senso	\N
1562	Signature Special Editions	\N
1563	Faber Finds	\N
1564	Európa Zsebkönyvek	\N
1565	Gothic Classics	\N
1566	Black Box Thrillers	\N
1568	Heyne Tip des Monats	\N
1569	&#1057;&#1090;&#1072;&#1083;&#1100;&#1085;&#1072;&#1103; &#1082;&#1088;&#1099;&#1089;&#1072;-&#1084;&#1080;&#1085;&#1080;	\N
1571	Heyne Jumbo	\N
1572	Boulevard Taschenbuch	\N
1573	Science Fiction & Fantasy Club	\N
1574	Gran super ficción	\N
1575	Tascabili Nord Fantascienza	\N
1576	Books for Boys and Girls (Whitman)	\N
1577	Fiction for Young People	\N
1578	Bild am Sonntag-Fantasy-Bibliothek	\N
1579	Tascabili Nord Fantasy	\N
1580	Big Big Book	\N
1581	Start-Ups	\N
1582	UQP Young Adult Fiction	\N
1583	The Scribner Library Emblem Editions	\N
1585	Rigby Opal Books	\N
1588	Out of This World	\N
1590	Omnibus Ripper	\N
1595	Unterwegs in die Welt von Morgen	\N
1596	Penguin Illustrated Classics	\N
1597	Anchor Literary Library	\N
1598	Serie Piper	\N
1602	El Doble de Ciencia Ficción	\N
1603	Magnum Easy Eye	\N
1605	Klub Siedmiu Przygód	\N
1608	Seria z Jamnikiem	\N
1609	Weekly Reader Children's Book Club	\N
1615	Margriet Pocket	\N
1616	Sirius SF	\N
1618	Ullstein 2000	357535
1619	Urania Argento	\N
1621	Inflation Fighter	\N
1622	Millemondi	\N
1624	&#1041;&#1080;&#1073;&#1083;&#1080;&#1086;&#1090;&#1077;&#1082;&#1072; &#1089;&#1086;&#1074;&#1088;&#1077;&#1084;&#1077;&#1085;&#1085;&#1086;&#1081; &#1092;&#1072;&#1085;&#1090;&#1072;&#1089;&#1090;&#1080;&#1082;&#1080;	\N
1626	Grantville Gazette Anthologies and Magazines	\N
1630	Cosmo Serie Oro. Classici della Narrativa di Fantascienza	\N
1631	Armenia Fantascienza	\N
1632	Urania Collezione	\N
1633	Harper's Handy Series	\N
1634	Ullstein Bücher	\N
1635	Ullstein Sachbuch	\N
1636	TokyoPop Novel	\N
1638	Grandi Opere Nord	\N
1639	Narrativa Nord	\N
1644	The Classic Collection	\N
1645	Barnes & Noble Children's Classics	\N
1646	Reading Rainbow	\N
1647	Point Horror	\N
1649	Point	\N
1650	Point Crime	\N
1651	Point Horror Unleashed	\N
1652	Point SF	\N
1653	Reference Point	\N
1654	Point Non-fiction	\N
1655	Talking Point	\N
1656	Fantacollana	\N
1657	Le Ombre	\N
1659	PopFiction	\N
1663	Apogee Science Fiction	\N
1664	&#23569;&#24180;&#23569;&#22899;&#19990;&#30028;&#31185;&#23398;&#20882;&#38522;&#20840;&#38598;	512548
1665	I Miti di Cthulhu	\N
1667	Ponni-bok	\N
1668	Ragazzi	\N
1669	Zoeklicht	\N
1670	Colección Super Ficción	\N
1673	Il Fantastico Economico Classico	\N
1674	La Gaja Scienza	\N
1678	Reading Railroad Books	\N
1679	TEADue	\N
1681	Voyager Classics	312315
1682	Pan Giant	\N
1689	Great Pan	\N
1691	Icaro/Ciencia Ficción	\N
1693	Jalavan scifi-sarja	\N
1697	Metis Bilimkurgu	\N
1700	Masters of Horror	\N
1701	Zebra Paranormal Romance	\N
1702	Weatherhead Books on Asia	\N
1703	Cliffhangers	\N
1704	Goosebumps Wanted	\N
1705	Alpha Science Fiction	\N
1706	Meisterwerke der Weltliteratur	\N
1708	Aufbau-Taschenbücher	\N
1710	Constelación	\N
1711	Collier Nucleus Fantasy & Science Fiction	\N
1715	Baskan Kurgu-Bilim Dizisi	\N
1716	Rainbow Magic Special Edition	\N
1719	BSFA Special Editions	\N
1720	MagicQuest	\N
1722	Espions de demain	\N
1725	Silhouette Intimate Moments	\N
1727	Silhouette Signature Select	\N
1730	Great Reads Collection	\N
1731	Damiate Reeks	\N
1733	Fun to Read	\N
1734	Illustrated Classic Editiions	\N
1737	&#23569;&#24180;&#23569;&#22899;&#31185;&#23398;&#23567;&#35500;&#36984;&#38598;	512547
1739	Perry Rhodan Planetenromane (II)	\N
1740	Penguin Ink	\N
1741	Writer's Chapbook Series	\N
1742	Call of Cthulhu Fiction	\N
1743	F & SF Fragments	\N
1744	Cthulhu Cycle	\N
1745	&#1041;&#1080;&#1073;&#1083;&#1080;&#1086;&#1090;&#1077;&#1095;&#1082;&#1072; &#1078;&#1091;&#1088;&#1085;&#1072;&#1083;&#1072; &#1057;&#1086;&#1074;&#1077;&#1090;&#1089;&#1082;&#1080;&#1081; &#1074;&#1086;&#1080;&#1085;	\N
1746	Night Visions Horror and Dark Fantasy Poetry	\N
1747	Hodder Modern Classic	\N
1748	Disney Princess Chapter Books	\N
1749	The Library Lovecraftian	\N
1750	&#1060;&#1072;&#1085;&#1090;&#1072;&#1089;&#1090;&#1080;&#1095;&#1077;&#1089;&#1082;&#1080;&#1081; &#1073;&#1086;&#1077;&#1074;&#1080;&#1082;	512448
1751	Klasyka Fantastyki	\N
1755	Razorbill Splashproof	\N
1756	Complete BoSh	\N
1757	Science Fiction Bibliographies	\N
1758	ShadowLands Chapbook	\N
1759	Collins Yellow Storybooks	\N
1761	Copperwood Double	\N
1763	Doc Bandage	\N
1764	Routledge Library Editions: Women, Feminism and Literature	\N
1767	Harlequin Nocturne Bites	\N
1768	The Complete Chronicle of the Master of the Macabre	\N
1769	Mistrzowie SF i Fantasy	\N
1770	American Reader Series	\N
1772	Kwadraatpocket	\N
1773	Postcard Series	\N
1776	Rediscovered Classics	\N
1777	detebe	\N
1778	OPTA - Aventures fantastiques	\N
1779	Delirium Novella Series	350949
1780	Pacific Fantod Press Publication	\N
1781	Storyopolis	\N
1784	Research Issues	\N
1786	Occasional Papers, Second Series	\N
1787	Beyond Mars	350813
1788	The Virginia Edition	\N
1790	A Wealth of Fable	\N
1793	Fornchy Publication	\N
1794	Europa-América Nebula	\N
1798	Vantoen.Nu	\N
1799	Bibliographies For The Avid Reader	\N
1800	Daniber - Anticipation - Suspense	\N
1801	Heyne Mini	\N
1806	Delta pocket	\N
1811	Pulp Vault Pulp Reprint	\N
1812	Fell's Science-fiction Library	\N
1816	Folio junior	\N
1817	Rymdböckerna	\N
1820	Early English Text Society	\N
1821	Arthurian Romances	\N
1822	Weekly Reader Books	\N
1823	Globe Digest Series	\N
1824	Prologue Fantasy	\N
1825	Taschenführer populäre Kultur	\N
1826	Tarzan Series	\N
1827	Boskone	\N
1828	Famous Science Fiction Chapbook Series	\N
1829	Winston Clear Type Popular Classic Series	\N
1830	Methuen's Sixpennies	\N
1831	Beccon Publication	\N
1833	Perry Rhodan	\N
1834	Star Book	\N
1835	Raven House	\N
1837	Golden Girls	\N
1838	Whole Story	\N
1842	Epoko	\N
1844	Twelve Planets	\N
1846	Det bästa	\N
1847	Simplified Fiction Series	\N
1849	Twelfth Planet Press Double	\N
1850	Arena-Taschenbuch	\N
1851	Long Story Shorts	\N
1854	Cabinet Romantique	\N
1855	Pocket Money Puffins	\N
1856	Série Antologia	\N
1857	Dog River Review Poetry Series	\N
1858	Kelpies	\N
1860	Book Lust Rediscoveries	\N
1861	Ellora's Cave Twilight	\N
1862	Ellora's Cave Xanadu	\N
1863	Writers of the 21st Century Series	\N
1864	Mercury Mystery	\N
1865	Thorndike Press Large Print Americana	\N
1867	Adventure Library	\N
1868	Adventure Series	\N
1869	Shomi	\N
1871	dtv zweisprachig	\N
1872	dtv junior	\N
1873	Berkley Prime Crime Mysteries	\N
1875	Wormhole Contemporary Chapbooks Series	\N
1876	Weekly Reader Book Club	\N
1878	Dark Regions Novella Series	\N
1880	Athlone Critical Traditions Series	\N
1881	Contemporary Approaches to Film and Television Series	\N
1882	Conversations with Filmmakers Series	\N
1887	The Selected Works Of	\N
1889	Faber Paper Covered Editions	\N
1890	La Vue	\N
1892	Action Romance	\N
1893	Exceptional Reading & Language Arts Titles for Upper Grades	\N
1894	Laurel-Leaf library	\N
1895	Ellora's Cave Blush	\N
1896	Mills & Boon Blaze	\N
1897	The Palik Series	\N
1898	La grande anthologie de la Science-Fiction	\N
1900	Bibliothek der phantastischen Literatur	\N
1901	New Accents	\N
1902	Tor Fantasy	\N
1903	Wired Up Connect	\N
1904	Nova Science Fiction Novels	\N
1905	Witte Reeks	\N
1907	Single Title Classics	\N
1908	PS Quickies	\N
1909	New Avon Library	\N
1911	Avon Fantasy Novels	\N
1912	Penguin Epics	\N
1915	Mira Historical Romance	\N
1916	Te Water	\N
1917	Hippocampus Press Library of Criticism	\N
1918	James Bond	\N
1919	Five Star Expressions	\N
1920	Five Star Romance	\N
1921	Five Star First Edition Mystery	\N
1923	Five Star First Edition Romance	\N
1924	Five Star First Edition Speculative Fiction	\N
1925	Five Star Speculative Fiction	\N
1926	Five Star First Edition	\N
1927	PKDS Pamphlet	\N
1928	Moshassuck Monograph Series	\N
1929	Floss!	\N
1930	Czech Literature Series	\N
1931	Vintage Series	\N
1932	Puffin Newbery Library	\N
1933	Biblioteca di Urania	\N
1935	Lovecraft's Library	\N
1936	PKDS Newsletter	\N
1938	Library of American Artists	\N
1939	Orion: clássicos de ficção científica	\N
1940	Ace Magazines	\N
1942	White Wolf Rediscovery Trio	\N
1943	Windswept	\N
1945	Madras Press Series 3	\N
1946	Gradivus SF	\N
1947	Super Ficción (2ª época)	\N
1948	D.P.	\N
1951	Space Report	\N
1953	Paper Tiger Portfolios	\N
1954	Lutine Reeks	\N
1955	Gran Super Terror	\N
1956	Fontein Boekerij	\N
1957	The Golden Label	\N
1958	Martinez Roca Fantasy	\N
1959	Éxitos	\N
1961	Klassik&#275; Biblioth&#275;k&#275; Ne&#333;n	\N
1962	Koza Yayinlari/Cocuk Kitaplari	\N
1964	Strenne Corticelli	\N
1965	Clasicos De Oro Ilustrados	\N
1966	The Works of Robert E. Howard (Paradox)	\N
1967	Cromlech	\N
1968	Sphere Occult	\N
1969	Jet	\N
1970	Wachtwoord	\N
1971	Arfor Classics in Astronautics	\N
1972	Babel SF	\N
1973	Horror Time	\N
1974	J'ai Lu - Roman	\N
1975	The Robert E. Howard Library of Classics	\N
1976	Treasury of Children's Classics	\N
1977	Read It Yourself	\N
1978	Gran Fantasy	\N
1979	Fernand Nathan - SF	\N
1981	Fantaciencia	367663
1982	Visión Arcadia	\N
1983	Bibliographies and Indexes in Science Fiction, Fantasy, and Horror	\N
1985	Nocturne Bites	\N
1986	Harlequin Everlasting Love	\N
1987	Harlequin Dreamscape	\N
1990	Rowohlts Monographien	\N
1991	Der Jüngste Tag	\N
1992	Fischer Bücherei	\N
1993	Nova SF	\N
1994	Vampir Horror-Roman	\N
1995	E. C. Tubb-Taschenbuch	\N
1996	Fantastika	\N
1997	Laser Sci-fi	\N
1998	Universum	\N
1999	Orca Soundings	313173
2000	Mistrovská díla SF	\N
2001	The Complete Poems from Weird Tales	\N
2002	Springboard	\N
2003	Mythological Dimensions	\N
2004	Lothian YA Fiction	\N
2005	Bilingue	\N
2010	Magazín Poutník	\N
2012	Jazz Police Speculative Poetry Series	\N
2013	Big Golden Book	\N
2014	Books for Future Scientists	\N
2017	Portable Australian Authors	\N
2018	Legend Novellas	\N
2019	Pacific Books	\N
2020	Heavy Metal Pulp	\N
2022	Eternal Romance	\N
2024	Cultural Frames, Framing Culture	\N
2025	ID	\N
2026	Stoat Books	\N
2027	Millemondi (quarterly)	\N
2028	Sneeuwbal-Serie	\N
2031	Tales from Shakespeare	\N
2032	Heyne Hardcore	\N
2033	The Neil Gaiman Library	\N
2034	Volk und Welt Spektrum	\N
2035	Paria	\N
2037	Steampunk	\N
2038	Scala SF	\N
2039	Sharp Shades	\N
2040	Scrittori italiani e stranieri	\N
2041	Scream	\N
2042	Viking Critical Library	\N
2043	Penguin Ediciones	\N
2044	Contemporary American Fiction	\N
2045	Penguin Travel Library	\N
2046	Permanent Penguins	\N
2048	Penguin Classics Deluxe Edition	\N
2050	Penguin Passnotes	\N
2051	Penguin English Library	\N
2052	Penguin Threads	\N
2053	Wanneer?	\N
2054	Bibliotheca Indica: A Collection of Oriental Works	\N
2055	A William Abrahams Book	\N
2056	La Botte Piccola	\N
2057	Supernatural Detectives	\N
2058	Pulp Tales Presents	\N
2060	Terra Astra	\N
2061	Heyne Filmbibliothek	\N
2062	Colour Jets	\N
2063	Flamingo Modern Classic	\N
2064	Flamingo Sixties Classic	\N
2065	Haunting Hearts	\N
2067	Magical Love	\N
2069	The Bloomsbury Phantastics	\N
2071	Heinemann New Windmills	\N
2072	O'Brien Flyers	\N
2073	Papermac	\N
2074	The Works of H. G. Wells	\N
2075	Reward Library	\N
2076	In My Own Words	\N
2080	Collins Readers	\N
2081	Thorndike Literacy Bridge Middle Reader	\N
2082	Galaxy Children's Large Print Books	\N
2084	Zauberkreis Science Fiction	\N
2086	Classics of Preternatural History	\N
2089	Ginn New Reading 360 Plays	\N
2090	McVitty Signature Paperbacks	\N
2091	Pelican Biographies	\N
2094	The Lin Carter Discovery Series	\N
2095	Fiction Spécial	\N
2096	Young Readers Novel	\N
2098	Heyne-Anthologien	\N
2105	HCI Teens	\N
2106	UQP StoryBridge	\N
2109	Masterpiece	\N
2110	Bluestreak	\N
2111	The Library of America	\N
2112	F&SF Self-Portraits	\N
2113	Thorndike Press Large Print Superior Collection	\N
2114	scienceSfiction	\N
2116	Science Fiction Shelf	\N
2117	Indiespensable	318865
2119	Belmont Future Series	\N
2120	Zebra Regency Romance	\N
2123	The Continental Classics	\N
2124	A Tor.com Original	\N
2125	Science Fiction Book Club (Italy)	\N
2126	Collection Coréenne	\N
2127	Nimmer Dralend	\N
2129	The Scribner Series of School Reading	\N
2130	Puffin Teenage Fiction	\N
2131	A HeroesandHeartbreakers.com Original	\N
2132	Thorndike Press Large Print Clean Reads	\N
2133	American Literature Readings in the Twenty-First Century	\N
2134	Night Shade Classics	\N
2137	La Bussola SF	\N
2138	Doc Savage Pocket	\N
2139	Doc Savage (Bantam singles)	\N
2140	Falcon Fiction Club	\N
2143	Nevil Shute Uniform Edition	\N
2144	Ravensburger Taschenbücher	\N
2145	The Asylum Projects	\N
2146	Northern Lights Young Novels	\N
2148	Aladdin Mystery	\N
2149	Banana Splits	\N
2152	AndroSF	\N
2153	Pan Australia Horizons	\N
2154	Puffin Plus	\N
2155	Elmar SF	\N
2156	Falcon Library	\N
2157	Altri Mondi	\N
2158	Goldmann Manhattan	\N
2159	Babel Handbooks on Fantasy & SF Writers	\N
2160	H SF	\N
2161	Twilight: Where Darkness Begins	\N
2162	The Collected Stories of Robert Silverberg	\N
2163	Dark Enchantment	\N
2164	Heinemann Teenage Fiction	\N
2165	Magic Bean Junior Novel	\N
2166	Shock Shop	\N
2167	Hobby Bücherei	\N
2168	Menschen und Planeten	\N
2169	Literacy Links Plus	\N
2170	Time Reading Program	\N
2171	Kompass-Bücherei	\N
2172	Radium Age Science Fiction	\N
2173	Playboy Roman	\N
2174	Insel Taschenbuch	\N
2175	Astron Bücherei	\N
2178	Phantastische Literatur	\N
2179	Thorndike Literacy Bridge Young Adult	\N
2180	Out of This World (Roussan)	\N
2182	Gli Squali	\N
2184	Edition Futurum	\N
2185	Macmillan's Library of Science Fiction Classics	\N
2186	H Signature	\N
2188	Illustrierte Weltall-Bibliothek - Fesselnde Erzählungen, Abenteuer u. Forschungsreisen aus allen Gebieten des Weltalls	\N
2189	Zane Presents	\N
2190	Kosmos Novellen	\N
2191	IperFICTION	\N
2192	Science Fiction bei Thienemann	\N
2193	Stories to Go!	\N
2194	Die Bücher des Deutschen Hauses - Erste Reihe	\N
2196	Perma-Bound Classics	\N
2197	The Pocket Library	\N
2201	Poussière d'étoiles	\N
2203	Shelter of Daylight	\N
2205	Stone Arch Readers	\N
2207	Greenhill Science Fiction & Fantasy	\N
2208	Jules Verne - Wonderreizen	\N
2209	Kosmos	\N
2210	Colección Albemuth Internacional	\N
2211	Sidera nello spazio e nel tempo	\N
2213	NightScares	\N
2215	Rivers of America	\N
2216	James Tiptree, Jr.: Sämtliche Erzählungen	\N
2217	Suhrkamp Taschenbuch	\N
2219	Dark Forces	\N
2220	John Sinclair Jubiläums-Bände	\N
2221	Anatole France: Gesammelte Schriften	\N
2222	Die phantastischen Romane	\N
2224	Elsevier SF	\N
2226	Young Hippo Magic	\N
2227	Young Hippo Funny	\N
2228	Young Hippo Spooky	\N
2229	Hippo Fantasy	\N
2230	Hippo Adventure	\N
2232	Dead Famous	\N
2233	Point Horror Mutant	\N
2234	Jugglers	\N
2235	Scholastic Literature Guide	\N
2236	Bloom's Guides	\N
2237	Classici Urania	333171
2238	Aladdin Fantasy	\N
2239	Wiley and Putnam's Library of American Books	\N
2240	Ready-to-Read	\N
2242	Aladdin Fiction	\N
2246	Sammlung Luchterhand	\N
2247	African Writers Series	\N
2248	Croatan House Series of Bibliographies	\N
2249	Stephen King Print Series	\N
2252	Modern Masters of Science Fiction	\N
2255	Golden Gryphon	\N
2261	Science Fiction by Scientists	\N
2262	Reclams Universal-Bibliothek	\N
2263	Ballantine's Classic Library of Science Fiction	325458
2264	Ocean View Doubles	\N
2265	An Inner Sanctum Mystery	\N
2266	World Writers	\N
2267	Spellbinders	\N
2268	The Engaged Reader	\N
2270	Dramascripts Classic Texts	\N
2271	Herbert George Wells gesammelte Werke in Einzelausgaben	\N
2272	Turning Points in American History	\N
2275	Collier Nucleus Science Fiction Classic	\N
2276	Classics of Modern Literature	\N
2278	Fantasía científica	\N
2279	The David H. Keller Memorial Library	\N
2283	I Classici della Fantascienza	\N
2287	Haffmans Taschenbuch	\N
2289	Soliloquy	\N
2290	Liberty	\N
2293	Doubleday Crime Club	\N
2294	Useful Reference Series	\N
2295	Franz Kafka: Gesammelte Schriften	\N
2296	Franz Kafka: Gesammelte Werke	\N
2297	Die Bücher der Neunzehn	\N
2298	Altemus' Young People's Library	\N
2299	Bibliothek Suhrkamp	\N
2300	Diana-Taschenbuch	\N
2301	Éxito internacional	\N
2302	SFT-Sonderreihe	\N
2303	Forgotten Futures Library	\N
2304	Printing Week Library	\N
2305	Hutchinson Novellas	\N
2306	The Tundra Sketchbook Series	\N
2307	Naxos Complete Classics	\N
2308	White Circle Pocket Novels	\N
2309	Vintage Avon	\N
2310	Fontana Books	\N
2311	G-8 and His Battle Aces (Adventure House)	\N
2312	Faerie Tale Romance	\N
2313	Time Passages	\N
2314	Mortelreeks	\N
2315	Ultimatumreeks	\N
2316	Bibliothèque Marabout - Géant	\N
2318	Bibliothèque Marabout - Fantastique	\N
2319	Kluitman Jeugdserie	\N
2320	Bibliothèque Marabout	\N
2321	Indian Railway Library	\N
2326	Galactic Central Publisher Checklists	\N
2327	SFRA Miscellaneous Publication	\N
2328	Legend Limited Editions	\N
2329	Necro Fresh Flesh	\N
2330	Periscopio	\N
2331	Reader's Enrichment Series	\N
2332	A Triumph Book	\N
2333	Miskatonic University Archives	\N
2335	The Gregg Press Science Fiction Series	\N
2336	Pantheon Fairy Tale & Folklore Library	\N
2337	La Piramide	\N
2338	Edition Libra	\N
2339	Libri di Fantasy	\N
2340	Continuum Character Studies	\N
2341	Disclave Guest of Honor Books	\N
2343	Axolotl Special	\N
2345	Bear Pocket Books	\N
2346	Shilling Cloth Library	\N
2350	Gollancz Classic SF	330832
2352	Slan. Il Meglio della Fantascienza	\N
2353	New Science Series	\N
2358	Mondi di Domani	\N
2359	Timeless Classics	\N
2360	Doctor Who Pinnacle Novelization	330804
2363	International Storyteller Omnibus	\N
2364	Saturno. Collana di fantascienza	\N
2365	Classici / Mondadori	\N
2366	Infinita	\N
2367	Literatura Mondadori	\N
2368	World's Best Loved Classics	\N
2369	Lovell's Library Volume 5	\N
2370	Piccola Biblioteca Oscar	\N
2371	The Cimmerian Library	\N
2374	The Chicken Shack	\N
2375	Ainsworth's Works	\N
2376	The Witch World Novels of Andre Norton	\N
2377	The Saga of Fafhrd and the Gray Mouser	\N
2379	The Space Adventure Novels of Andre Norton	\N
2381	Les chefs-d'œuvre de la science fiction et du fantastique	\N
2382	Honoré de Balzac in Twenty-Five Volumes	\N
