21469	614
7906	615
21512	615
7905	616
12867	616
21519	616
12921	617
21603	617
24172	626
14015	627
24173	627
24184	628
24174	629
24164	630
24179	631
24153	632
24163	633
24186	634
24181	635
24152	636
13955	637
24156	637
24167	638
2047	639
24188	639
24178	640
13973	641
24165	641
24162	642
24157	643
24154	644
24160	645
24158	646
24187	647
24008	648
24168	649
24182	650
24159	651
24177	652
14039	653
24183	653
22928	657
23076	660
23426	661
23430	661
22952	662
23342	662
22985	663
22951	664
22960	666
23341	666
22980	667
23053	670
23005	671
23021	672
23047	674
12313	699
23221	705
24169	710
6129	723
6192	724
6165	727
6191	736
6188	737
6152	749
6177	751
6149	755
7911	761
14544	761
21537	761
13772	762
23986	762
3291	762
13741	769
12312	770
4531	773
7669	773
12265	773
21292	773
2004	774
13313	774
7795	775
12783	775
13750	776
25530	776
13351	777
13356	779
4102	780
20346	781
20373	781
12507	786
12814	791
12563	792
12590	793
23445	795
12773	798
6318	799
12378	799
12289	800
7677	801
12284	801
13699	802
23933	802
11802	802
13739	803
7730	804
12472	804
13462	805
13283	806
13298	806
20337	807
20366	807
13275	822
13707	823
13324	824
7649	826
20217	826
20250	826
20310	826
4116	827
13416	827
13282	828
13490	829
21017	829
23982	829
25597	829
25986	829
13988	830
22856	830
13459	831
25931	832
13288	833
12494	834
7874	839
12884	839
21505	839
25584	839
13738	840
5275	841
13861	841
12593	841
21387	841
22817	841
12480	842
25781	842
13761	843
13305	844
5907	845
7637	846
7608	847
13358	848
13253	849
13362	850
20986	850
21264	855
12542	857
14000	858
13428	858
13373	859
21426	859
25909	860
2729	861
6327	861
7198	861
7710	861
12421	861
20341	861
7699	862
12374	862
21338	862
4536	862
7679	864
12297	864
21304	864
5285	865
7770	865
12649	865
12665	865
21406	865
12305	867
21307	867
12713	868
22842	868
13711	869
12561	873
13816	874
12460	875
13321	876
25941	876
23369	877
7607	879
12684	880
23027	880
12522	881
20332	882
20932	882
20371	882
13140	883
25786	883
25894	883
9160	884
12695	884
17704	884
7823	885
13435	885
25972	885
23416	886
25779	887
12369	888
13481	889
25574	889
12653	890
20203	895
20261	895
20292	895
6070	897
13920	897
13330	897
20979	897
13176	898
25908	898
22947	898
20972	900
25918	900
7636	901
13946	903
13363	903
20987	903
12350	904
25799	904
25798	905
5950	906
14044	906
22818	907
12760	908
5294	915
7377	915
7786	915
12759	915
12554	916
21380	916
7888	917
12876	917
12686	918
23048	918
13316	919
2040	920
2043	920
7834	920
12834	920
21475	920
21405	921
12715	922
12657	923
7620	924
12849	925
2742	926
13158	926
21367	926
13270	927
25932	927
13254	928
13737	929
13778	930
12564	931
12670	932
12519	933
4108	935
5929	935
5283	936
7773	936
12666	936
21414	936
7769	937
12664	937
21404	937
23026	937
7714	938
12430	938
7662	939
21287	939
12510	940
5901	941
4060	942
4545	942
12462	942
12190	943
13345	943
20982	943
23921	947
20256	948
20307	948
12479	952
12465	953
13295	954
12339	955
12515	956
12310	958
13267	959
12387	962
21342	962
25783	962
5980	963
7863	963
12875	963
12796	964
21441	964
25938	965
13230	966
13199	968
21374	968
12577	969
4066	970
12455	970
5960	981
7848	981
13470	981
21491	981
25982	981
11806	981
6297	982
7668	982
12264	982
21291	982
13390	983
12344	984
13192	985
22879	986
12679	987
12632	988
12323	989
6299	990
7671	990
20195	990
20246	990
12280	990
12675	991
23038	991
13449	993
12322	994
23255	995
23325	995
23253	996
23323	996
23456	996
23254	997
23324	997
6336	998
7722	998
12444	998
21355	998
1	998
22826	999
4065	1000
4546	1000
6337	1000
7732	1000
20257	1000
12473	1000
21359	1000
12854	1002
12395	1003
6302	1004
7675	1004
12281	1004
21297	1004
23206	1004
23234	1004
23244	1004
23266	1004
23276	1004
23306	1004
23326	1004
23340	1004
23355	1004
23368	1004
13405	1005
7707	1007
12399	1007
7610	1008
7685	1009
20208	1009
20243	1009
12316	1009
21313	1009
23196	1009
20313	1009
23412	1009
4080	1011
4557	1011
6361	1011
12576	1011
2023	1012
13394	1012
20994	1012
25962	1012
12731	1013
22863	1014
23948	1015
25979	1015
12489	1016
6621	762477
21244	1017
7840	1020
13450	1020
21476	1020
24180	1020
13680	1021
7655	1022
21274	1022
4566	1023
12659	1023
21400	1023
12741	1024
13286	1025
13732	1026
7602	1027
7680	1029
12300	1029
13344	1030
12556	1031
22958	1031
6060	1032
13865	1032
12606	1032
22823	1032
7614	1033
23446	1034
23199	1034
23408	1034
23439	1034
22829	1035
12724	1037
4131	186618
7884	1038
12874	1038
13201	1039
13710	1040
7889	1041
13485	1041
21016	1041
21492	1041
25564	1041
6052	1043
7749	1043
13851	1043
13228	1043
21379	1043
22811	1043
25919	1043
7667	1044
12269	1044
13759	1048
13317	1049
25934	1049
13243	1050
25925	1050
12739	1051
12211	1052
13733	1052
4107	1054
5926	1054
22866	1054
5898	1055
12270	1056
12521	1057
5932	1059
7800	1059
12790	1059
21431	1059
23256	1060
23187	1060
23225	1060
23249	1060
7630	1061
13208	1062
2765	1063
3233	1063
4079	1063
5266	1063
7747	1063
13195	1063
21376	1063
25915	1063
13124	1064
21347	1064
13226	1065
13123	1066
7627	1068
13239	1069
13332	1071
23919	1071
25945	1071
12560	1075
13808	1076
23951	1078
24038	1079
11364	1079
12771	1080
3246	1083
13717	1083
23942	1083
7878	1084
12873	1084
22877	1084
25587	1084
13881	1085
13273	1085
23709	1085
7794	1086
12785	1086
13478	1087
24155	1088
12749	1089
13443	1090
3340	1090
5938	1091
22847	1091
13368	1092
20988	1092
25956	1092
12428	1093
21351	1093
25937	1094
7621	1095
20181	1095
20224	1095
12761	1095
23268	1095
23720	1095
20269	1095
13335	1096
22835	1096
13451	1097
21502	1097
23082	1097
13348	1098
3229	1099
13166	1099
13379	1103
4532	1104
7698	1104
12356	1104
21334	1104
13684	1105
23926	1105
12688	1106
12276	1107
21294	1107
7814	1108
12808	1108
12605	1109
4584	1110
5295	1110
5944	1110
7796	1110
12787	1110
21427	1110
5269	1111
7748	1111
12550	1111
21377	1111
20280	1111
5273	1111
7611	1112
20200	1112
20240	1112
20288	1112
12429	1113
5884	1114
12581	1114
22991	1114
25632	1115
7854	1116
12871	1116
23085	1116
39935	1403967
39932	1728762
39930	1728775
39934	1469538
39933	1018123
39931	1728775
39929	1728751
20184	1117
20229	1117
23279	1117
23211	1117
23260	1117
23270	1117
20270	1117
12447	1122
6330	1124
7720	1124
12438	1124
12531	1125
12651	1126
12347	1128
12600	1141
20210	1142
20296	1142
7670	1143
12272	1143
12346	1146
21240	1147
23358	1147
23219	1147
23246	1147
2728	1148
2736	1148
7201	1148
13708	1148
12433	1148
20340	1148
25892	1148
20370	1148
4050	1149
7656	1149
20188	1149
20235	1149
21278	1149
549	1149
20284	1149
4024	63590
7642	1154
13156	1155
13432	1156
21473	1156
3218	1157
7196	1157
13127	1157
20335	1157
4567	1158
5280	1158
7763	1158
12638	1158
21396	1158
20202	1159
13375	1161
13421	1163
21001	1163
12645	1164
12484	1165
22932	1165
12485	1166
13287	1167
13893	1170
25927	1170
2037	1171
2041	1171
13434	1171
12287	1172
7855	1173
12886	1173
23086	1173
13291	1174
21407	1174
25939	1174
13369	1175
25958	1175
22804	1177
13381	1179
2752	1180
6340	1180
7726	1180
12469	1180
21363	1180
4595	1181
5967	1181
7399	1181
7907	1181
12890	1181
21543	1181
23097	1181
5307	1181
4126	1182
5953	1182
7827	1182
12813	1182
11807	1182
12671	1185
13440	1186
13483	1187
5910	1188
13361	1188
25949	1188
7664	1191
21284	1191
7644	1196
23452	1198
13357	1204
21420	1204
7615	1205
24175	1207
13277	1208
20338	1211
6320	1214
7193	1214
13119	1214
13364	1215
4583	1216
23079	1216
23070	1216
13238	1217
13685	1218
23923	1218
25951	1218
24070	1220
12363	1222
13320	1223
12432	1224
4586	1227
12818	1227
12365	1229
6313	1232
12354	1232
21246	1233
7197	1234
13122	1234
20344	1234
12299	1235
21309	1235
12384	1236
12500	1237
6064	1239
13904	1239
7703	1240
12379	1240
21339	1240
7900	1241
12872	1241
25595	1241
2753	1243
4071	1243
4548	1243
7736	1243
13152	1243
20321	1243
21364	1243
25901	1243
13484	1244
13438	1245
2751	1246
13159	1246
25904	1246
6368	1247
7771	1247
13318	1247
20978	1247
25942	1247
7421	1248
13399	1248
7733	1250
12475	1250
13297	1251
13181	1252
7623	1253
5904	1255
12678	1255
12288	1256
7625	1257
13690	1258
22854	1260
4099	1261
12625	1261
21395	1261
4059	1262
4539	1262
12401	1262
23935	1263
3293	1264
3294	1265
3343	1265
13374	1267
12505	1268
35269	866747
14012	1269
21435	1269
25505	1269
13885	1270
22825	1270
12647	1271
20349	1272
25879	1272
13724	1273
7200	1274
12436	1274
25883	1275
13760	1276
13189	1277
20951	1277
12458	1278
12795	1279
21462	1279
13370	1280
5903	1281
12690	1281
5913	1282
13310	1283
23299	1284
7618	1285
21242	1286
6348	1287
12536	1287
22808	1287
12573	1288
7752	1289
12551	1289
12611	1290
12456	1292
2733	1293
3220	1293
12450	1293
21356	1293
13417	1294
7657	1295
20219	1295
21276	1295
7857	1296
12879	1296
4113	1297
5936	1297
14002	1297
6298	1298
7666	1298
20189	1298
20228	1298
12263	1298
21289	1298
20290	1298
7728	1299
12467	1299
12471	1299
12842	1300
25518	1300
6291	1301
12729	1302
4549	1303
6345	1303
12502	1303
21369	1303
23224	1303
23247	1303
23262	1303
20330	1304
20372	1304
14042	1308
13486	1308
13422	1309
13768	1310
23968	1310
24166	1311
5893	1313
12694	1313
25940	1313
20383	1313
12754	1314
23719	1314
22846	1316
4054	1319
4524	1319
7684	1319
20197	1319
20244	1319
12315	1319
21310	1319
20300	1319
12635	1320
21393	1320
22828	1320
12325	1321
13360	1322
23937	1324
7375	1326
12770	1326
21425	1326
7775	1327
13342	1327
20984	1327
21410	1327
23374	1328
20912	1329
4117	1330
5300	1330
5940	1330
7812	1330
12805	1330
21465	1330
25513	1330
13838	1331
12851	1332
12663	1333
4109	1336
5927	1336
13401	1336
13242	1337
12883	1338
7864	1339
12866	1339
12734	1340
12767	1341
13414	1342
21329	1343
12799	1345
21453	1345
4095	1346
5882	1346
7764	1346
12662	1346
6342	1347
13823	1347
12509	1347
21366	1347
22876	1348
3253	1350
7886	1350
13764	1350
3303	1350
7376	1351
7789	1351
12762	1351
13299	1352
13131	1353
13387	1354
4098	1355
5887	1355
13681	1356
23927	1356
4578	1357
7790	1357
12758	1357
23354	1358
23382	1358
12620	1359
23011	1359
6308	1360
7686	1360
12318	1360
22805	1361
7740	1362
12497	1362
14009	1363
24171	1363
12306	1364
12349	1367
20936	1367
13765	1369
7743	1370
12513	1370
12527	1370
22942	1370
7783	1371
13367	1371
20989	1371
21417	1371
12700	1372
23714	1372
16683	1373
34316	867003
12843	1374
4561	1375
5278	1375
7760	1375
12608	1375
21392	1375
12772	1377
12718	1380
12463	1381
7639	1382
21247	1385
12838	1386
25551	1386
7613	1387
21279	1388
25973	1390
21443	1392
12736	1393
25914	1394
25935	1395
13220	1396
25917	1396
13751	1397
4128	1398
4591	1398
6235	1398
7868	1398
12880	1398
21553	1398
22883	1398
1667	1399
7947	1399
12945	1399
25933	1400
13185	1403
7687	1404
12317	1404
21311	1404
23217	1404
12766	1405
23450	1406
6364	1407
7755	1408
12589	1408
22986	1408
13205	1410
20956	1411
3252	1414
5959	1414
7880	1414
12887	1414
23740	1414
5975	1415
7850	1415
12860	1415
21489	1415
21004	1416
25966	1416
13343	1417
13144	1418
25900	1418
4577	1419
12768	1419
22855	1420
13705	1421
3244	1422
13418	1422
25968	1422
12431	1423
12746	1424
6323	1427
7194	1427
13120	1427
25886	1427
12311	1428
2750	1429
13807	1429
13167	1429
21361	1429
12716	1430
22843	1430
4056	1432
4533	1432
7799	1433
21428	1433
25504	1433
13968	1434
12747	1434
12398	1435
20323	1070
20357	1070
23237	1070
23290	1070
13231	1438
22963	1438
2743	1439
4062	1439
4543	1439
7725	1439
12448	1439
21354	1439
6372	1440
13319	1440
25946	1440
13970	1441
12753	1441
22848	1441
12858	1442
13204	1448
13200	1449
12501	1450
22938	1450
23304	1450
23322	1450
23339	1450
23394	1450
7735	1451
12477	1451
7658	1452
21241	1453
13420	1454
13155	1456
20254	1457
12361	1457
20311	1457
12559	1458
22976	1458
4076	1459
4553	1459
6346	1459
12537	1459
21371	1459
12277	1460
20324	1460
20911	1460
20359	1460
12658	1461
4087	1462
13258	1462
13365	1463
20985	1463
13468	1464
21494	1464
13762	1465
16477	1466
25911	1466
13547	1467
13309	1468
12755	1469
13136	1471
22929	1471
13223	1472
22969	1472
13233	1473
13338	1474
1993	1475
4088	1475
4560	1475
5274	1475
6356	1475
7753	1475
13862	1475
12585	1475
21383	1475
22816	1475
20279	1475
25912	1476
12652	1477
12719	1478
22844	1478
13729	1481
23941	1481
13170	1482
6358	1483
12597	1483
25907	1484
4085	1486
13252	1486
25922	1486
20375	1486
13702	1487
2044	1488
2051	1488
6005	1488
7904	1488
12888	1488
22874	1488
1997	1489
13278	1489
13725	1490
13747	1491
13403	1492
4590	1493
5301	1493
7831	1493
7858	1493
12832	1493
21488	1493
5305	1494
5957	1494
7391	1494
7845	1494
12862	1494
21515	1494
7692	1495
20232	1495
12331	1495
21320	1495
20294	1495
7751	1498
12555	1498
11337	1499
20186	1499
20231	1499
20277	1499
12412	1500
21346	1500
13260	1501
20964	1501
7643	1502
7645	1502
20185	1502
20223	1502
21253	1502
23183	1502
20266	1502
12654	1504
2012	1505
5914	1505
6371	1505
7778	1505
12698	1505
21411	1505
23044	1505
4069	1506
12487	1506
14008	1508
22860	1508
6339	1509
12474	1509
21362	1509
13214	1510
20954	1510
20369	1510
11340	1511
20193	1511
20255	1511
20301	1511
12373	1512
21331	1512
23918	1513
25944	1513
13301	1514
23710	1514
11339	1515
20216	1515
7844	1516
12859	1516
21499	1516
12408	1517
7383	1518
12821	1518
23934	1519
13921	1520
22838	1520
12540	1521
7700	1522
12375	1522
5971	1524
12901	1524
5951	1525
7816	1525
12824	1525
21434	1525
7750	1526
12552	1526
22981	1526
22815	1526
12381	1527
12348	1529
20931	1529
21323	1529
25876	1529
13698	1530
23932	1530
12386	1531
12400	1531
23393	1532
13479	1536
20934	1537
25877	1537
12532	1538
5886	1539
12624	1539
12812	1540
7866	1541
13473	1541
21524	1541
12676	1542
22836	1542
5895	1543
13930	1543
12461	1546
23384	1553
22948	1553
12568	1555
22972	1555
13811	1556
13172	1556
21277	1557
5921	1558
12696	1558
13712	1559
21422	1559
25963	1559
12416	1565
7819	1566
12811	1566
21442	1566
7766	1567
12644	1567
23018	1567
13383	1568
13290	1569
21300	1571
7739	1572
12493	1572
20950	1572
21370	1572
22937	1572
24150	1573
7626	1574
20199	1574
20233	1574
23223	1574
20282	1574
12602	1577
21384	1577
7688	1578
12319	1578
21312	1578
13328	1579
23713	1579
7702	1580
12376	1580
21337	1580
4535	1580
4525	1582
13752	1583
21263	1585
13257	1586
13437	1588
13229	1590
13424	1591
12478	1592
13303	1593
13190	1594
7663	1595
13720	1596
23939	1596
13217	1597
21381	1597
25921	1597
13271	1598
13372	1599
25953	1599
7706	1601
12403	1601
13279	1602
7865	1603
13474	1603
25985	1603
12209	1605
14018	1605
13740	1605
24176	1605
4120	1606
5945	1606
25515	1606
13731	1607
7651	1611
20187	1611
20230	1611
21275	1611
20278	1611
13471	1612
23734	1612
2748	1613
7727	1613
13151	1613
20342	1613
12822	1614
26416	1614
13949	1616
23920	1623
2757	1624
4077	1624
7741	1624
13174	1624
20327	1624
20947	1624
21368	1624
25906	1624
20358	1624
12417	1625
12693	1626
2029	1627
7424	1627
13411	1627
21010	1627
25969	1627
4522	1628
12301	1628
23451	1629
4568	1630
5918	1630
13322	1630
20981	1630
12520	1632
12533	1634
5906	1636
6373	1636
12668	1636
22840	1636
6068	1637
13923	1637
12691	1637
12674	1640
12650	1641
4101	1642
5915	1642
13350	1642
13441	1643
21483	1643
13141	1644
13347	1645
20983	1645
25948	1645
7821	1646
13431	1646
21005	1646
21456	1646
25970	1646
25895	1647
13748	1649
7895	1650
13477	1650
25554	1650
565	1652
13334	1653
13246	1655
7826	1656
12820	1656
13683	1657
25947	1657
22830	1658
4092	1659
4564	1659
12634	1659
12457	1660
13186	1661
13272	1662
13346	1663
13419	1665
7805	1666
13413	1666
21451	1666
22858	1666
12506	1668
13146	1669
2746	1671
3231	1671
13162	1671
13693	1672
12621	1673
23009	1673
2759	1674
13179	1674
12443	1675
21352	1675
5905	1676
13203	1677
12764	1678
12454	1679
21358	1679
557	1679
12434	1680
6180	1681
13188	1681
21399	1682
13706	1683
7756	1684
13240	1684
21385	1684
13308	1685
7896	1687
12889	1687
21535	1687
7723	1688
12445	1688
21357	1688
12825	1689
12468	1690
4051	1691
21286	1691
7674	1693
12282	1693
3239	1695
13293	1695
25936	1695
21288	1696
548	1696
21341	1697
4571	1699
5287	1699
6374	1699
7777	1699
12699	1699
12303	1702
21308	1702
550	1702
5954	1703
7899	1703
13448	1703
25980	1703
21327	1705
4055	1706
7693	1706
12335	1706
12681	1708
23033	1708
5276	1709
7757	1709
12578	1709
21386	1709
13757	1710
23956	1710
13447	1711
21009	1711
21497	1711
25976	1711
12414	1712
3241	1715
13687	1715
22849	1716
23052	1716
13244	1717
6314	1719
7696	1719
12364	1719
12390	1719
21340	1719
12397	1720
21344	1720
2125	1721
22865	1721
25516	1721
13701	1722
12523	1723
6082	1724
7567	1724
13987	1724
12777	1724
23062	1724
13722	1725
23931	1726
25955	1726
13284	1727
13209	1728
3235	1729
13210	1729
6071	1730
13922	1730
12692	1730
12358	1732
12380	1732
13718	1733
11808	1733
12738	1734
6194	1738
25929	1738
13430	1739
12798	1743
12418	1746
12588	1747
22999	1747
22873	1748
4111	1749
5291	1749
5935	1749
7781	1749
12728	1749
20274	1749
25965	1750
12407	1751
3240	1752
13314	1752
23392	1753
23208	1753
3210	1755
20927	1755
12343	1756
20935	1756
25888	1762
13311	1763
12440	1765
13304	1767
22831	1767
12743	1768
23944	1769
13456	1770
21015	1770
7825	1771
12806	1771
21484	1771
20319	1772
20352	1772
6332	1773
7617	1779
12328	1780
23946	1782
2006	1783
6067	1783
13905	1783
22834	1783
12327	1784
13256	1785
20966	1785
12410	1786
12359	1787
21326	1787
22852	1789
12594	1790
22993	1790
13415	1791
13903	1792
12660	1792
22832	1792
554	1794
12720	1795
4090	1796
5279	1796
12612	1796
21390	1796
4081	1797
5268	1797
12553	1797
5272	1797
4075	1798
4552	1798
12529	1798
21372	1798
12817	1799
13125	1800
12580	1801
7897	1802
12864	1802
12788	1803
12781	1804
4119	1805
5941	1805
12823	1805
12639	1806
13353	1807
21415	1807
5939	1809
25508	1809
2761	1810
12535	1810
7609	1811
20312	1811
13225	1812
2738	1813
3226	1813
7724	1813
13134	1813
25898	1813
5900	1814
12655	1814
23391	1814
23345	1814
23372	1814
5302	1815
7836	1815
12836	1815
21467	1815
1996	1816
5282	1816
5881	1816
12641	1816
21397	1816
25778	1816
23019	1816
6319	1817
12382	1817
12841	1818
7885	1820
12878	1820
21506	1820
13263	1821
5917	1822
21302	1823
13444	1824
12302	1825
20925	1825
5306	1828
5992	1828
7877	1828
14040	1828
21490	1828
3297	1828
21332	1830
13380	1831
13327	1833
7839	1834
12845	1834
21500	1834
22869	1834
7841	1835
12852	1835
13128	1836
20943	1836
13325	1837
13349	1838
4125	1840
5303	1840
7830	1840
12831	1840
21493	1840
4526	1841
4559	1842
5888	1842
13864	1842
12598	1842
22821	1842
13696	1843
5909	1845
12672	1845
21409	1845
23240	1846
23192	1846
23232	1846
12326	1847
21314	1847
7785	1848
12730	1848
4100	1849
5894	1849
13716	1850
12173	1851
13407	1851
12481	1852
13744	1853
4083	1854
12571	1854
12534	1855
22946	1855
4105	1856
4572	1856
12701	1856
12333	1857
21318	1857
12847	1858
12565	1859
6303	1861
7678	1861
12294	1861
21303	1861
20316	1861
13294	1862
12498	1863
7660	1865
7833	1866
12835	1866
25531	1866
7632	1867
20334	1867
20374	1867
3223	1868
4540	1868
7203	1868
7719	1868
12435	1868
25889	1868
25975	1869
12826	1870
21452	1870
5897	1871
23013	1871
4089	1872
12603	1872
13245	1875
12516	1876
13742	1877
13402	1878
12778	1879
21245	1880
6238	1881
7901	1881
12881	1881
25568	1881
13697	1882
23930	1882
23362	1883
23378	1883
23407	1883
4537	1884
6324	1884
7704	1884
20227	1884
12396	1884
21343	1884
555	1884
20275	1884
12717	1885
2019	1887
2025	1887
13385	1887
12488	1888
12792	1889
6059	1890
13873	1890
4562	1891
12291	1893
7859	1894
12870	1894
23936	1895
12366	1896
21325	1896
13869	1897
21388	1897
22822	1897
13763	1898
23955	1898
25984	1898
7745	1899
12526	1899
21375	1899
22935	1899
4094	1900
6363	1900
12599	1900
21401	1900
23016	1900
6309	1901
13953	1902
22841	1902
4061	1903
7721	1903
12446	1903
21353	1903
5264	1904
7742	1904
12524	1904
21373	1904
12642	1905
12567	1906
13378	1907
12342	1909
20933	1909
25875	1909
7772	1910
12667	1910
21403	1910
6311	1911
7694	1911
20238	1911
12337	1911
12353	1911
21319	1911
23271	1911
20276	1911
4600	1912
7941	1912
12941	1912
21604	1912
7969	1913
13002	1913
12661	1914
13445	1915
12293	1916
20918	1916
13482	1917
7862	1918
12861	1918
7705	1919
12406	1919
7761	1920
12610	1920
5956	1921
21474	1921
12677	1922
16614	1923
13296	1924
20974	1924
14019	1925
13446	1925
21455	1925
13426	1926
7648	1927
20215	1927
21252	1927
20304	1927
4528	1928
7691	1928
12332	1928
21316	1928
12394	1929
3236	1930
13232	1930
23925	1931
12636	1934
7860	1935
13475	1935
42284	1712148
12491	1938
22945	1938
13714	1939
2745	1940
3230	1940
12476	1940
13452	1941
23733	1941
13755	1942
2732	1943
13139	1943
13337	1944
12723	1948
5289	1949
7782	1949
12732	1949
6088	1950
14021	1950
35596	1046940
13262	1951
20971	1951
4587	1952
5298	1952
7810	1952
12807	1952
21437	1952
7690	1953
12336	1953
7861	1954
13472	1954
5890	1958
13197	1959
25913	1959
7426	1960
13728	1960
13784	1960
12362	1961
21322	1961
25801	1961
4127	1962
7856	1962
12877	1962
21546	1962
22850	1963
23449	1964
12745	1965
4575	1965
5930	1965
13306	1966
13341	1966
20980	1966
21402	1966
7776	1967
12705	1967
21408	1967
23037	1967
23400	1967
12549	1968
7628	1969
4112	1970
5292	1970
5934	1970
7788	1970
12756	1970
21424	1970
12735	1971
20259	1972
23209	1972
23185	1972
20293	1972
13457	1973
13682	1974
5911	1975
25950	1975
12437	1977
12449	1978
7711	1979
12422	1979
21349	1979
12286	1981
12486	1983
13397	1984
12538	1985
12367	1987
21333	1987
13758	1988
12702	1990
4115	1992
5933	1992
12802	1992
5885	1994
13187	1995
13340	1996
5883	1997
12619	1997
7381	1998
21477	1998
12648	2000
13879	2001
12629	2001
22827	2001
6009	2002
7883	2002
12869	2002
21531	2002
4067	2003
4544	2003
12452	2003
5277	2004
7758	2004
12609	2004
21389	2004
20273	2004
13425	2006
2046	2008
7390	2008
7892	2008
12885	2008
21508	2008
12393	2010
13247	2011
5902	2014
13686	2014
23390	2015
23235	2015
23307	2015
23344	2015
23357	2015
23371	2015
23397	2015
6055	2016
7754	2016
13863	2016
12595	2016
22820	2016
4527	2018
21335	2018
551	2018
12848	2019
22870	2019
13427	2020
21058	2020
13206	2021
7652	2022
21271	2022
13412	2023
5916	2024
5293	2025
7787	2025
12757	2025
21259	2028
11330	2029
20247	2029
20306	2029
3222	2030
7708	2030
12405	2030
6306	2031
7682	2031
20196	2031
20241	2031
12296	2031
21305	2031
4634	2031
20297	2031
39737	1545909
39729	1608403
13227	2034
7640	2036
20178	2036
20220	2036
21239	2036
20265	2036
7634	2038
13168	2039
13487	2040
21014	2040
13354	2041
4569	2042
5889	2042
6206	2042
21413	2042
13688	2043
23924	2043
25952	2043
13400	2047
6329	2048
7709	2048
12419	2048
21348	2048
25787	2048
4547	2050
6172	2050
12514	2051
13221	2052
13274	2053
25930	2053
12338	2054
12512	2055
13371	2056
2739	2058
13150	2058
12214	2059
13749	2059
23949	2059
25977	2059
11353	2059
25532	2059
12389	2060
12404	2061
4573	2062
12703	2062
23716	2062
13269	2063
13315	2063
20969	2063
7673	2064
12283	2064
2730	2065
6335	2065
12451	2065
13352	2066
23717	2066
13224	2067
13307	2068
3215	2069
12391	2069
25882	2069
13235	2070
25916	2070
13464	2071
20336	2072
20367	2072
25880	2074
21243	2075
12601	2076
12268	2077
21296	2077
7737	2078
20260	2078
12495	2078
20289	2078
12689	2079
22837	2079
7603	2080
20263	2080
20305	2080
7695	2082
12360	2082
21336	2082
4565	2083
5899	2083
23020	2083
20214	2084
20248	2084
20308	2084
12329	2086
4121	2087
5299	2087
5946	2087
7811	2087
12804	2087
21007	2087
21433	2087
13439	2096
12341	2097
7392	2098
7881	2098
12868	2098
23731	2098
13743	2099
25881	2100
13454	2101
21281	2103
20315	2103
4078	2104
12503	2104
22943	2104
2033	2105
12779	2105
2022	2106
2027	2106
12614	2108
21394	2108
22824	2108
12442	2109
2030	2110
4110	2110
4581	2110
7804	2110
12763	2110
12801	2110
21432	2110
7879	2111
20242	2112
12357	2112
21321	2112
23404	2112
20299	2112
12345	2113
5922	2114
13945	2114
12704	2115
21412	2115
12539	2116
12274	2117
20347	2117
20910	2117
20380	2117
12308	2118
20922	2118
20929	2119
12579	2120
7600	2122
11338	2122
